commit_id,time_stamp,is_fix,contains_bug,ns,nd,nf,entropy,la,ld,lt,exp,rexp,sexp,ndev,age,nuc,meminc,memdec,memchg,singlepointer,multiplepointer,maxpointerdepth,gotostm,indexused,autoincredecre
9ce385d926489bd572b62907c859eb37419c4fcd,1643151651,0,False,1,1,0,0.0,0,0,0.0,9,1.86,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
8367c8adfad3a7943321c1a67b0ab24013d22816,1643124643,0,False,1,1,1,0.0,1,0,293.0,99,45.52,33.0,8.0,79.69,46.0,0,0,0,0,0,0,0,0,0
c1905f4e53ac8466cecf0b70f7fc44349089ecce,1643120492,1,False,1,1,0,0.0,0,0,0.0,5440,1168.58,30.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
b3b4e1b2ef6ac8e140c8464ddfd35eb1bce33bf0,1643118952,0,False,0,0,0,0.0,0,0,0.0,5439,1167.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
07042efdf38cd506e70f16a625d5dac661f4c6d9,1643108373,0,False,1,1,0,0.0,0,0,0.0,481,237.8,7.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
63db2265dc85af0e2425d53e7e834686b0550760,1643107830,0,False,3,3,3,0.23199,25,29,936.67,480,236.8,64.0,11.0,30.18,66.0,0,0,0,0,0,0,0,0,0
9f41531541080cc4af6106af3483a160a1205930,1643106634,0,False,1,1,1,0.0,1,0,2044.0,479,235.81,227.0,10.0,126.62,102.0,0,0,0,0,0,0,0,0,0
99fe09e706bcf28a1cc383954b8c65199680e844,1643081909,1,False,1,1,1,0.0,0,4,57.0,301,86.49,44.0,3.0,17.04,3.0,0,0,0,0,0,0,0,0,0
0f36d7832c26e5fea55b1bb6e1f6b3a65f5acb89,1643072575,1,False,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
0523c2e5e92c9acdf4733531d174d576ff76c3ae,1643060876,0,False,1,1,5,0.301732,71,61,2629.2,5438,1167.25,1406.0,32.0,272.29,154.8,0,0,0,67,0,1,3,18,2
f29e5ffbc73146b71f72cf6b3f6fc73367b0cb8c,1643058159,0,False,1,1,2,0.278129,11,0,3100.5,5437,1166.28,1405.0,27.0,60.71,237.0,0,0,0,6,0,1,0,0,0
03d9bda3875be34086f884794d5719763a9fcb87,1643054822,0,False,3,5,2,0.6744939999999999,11,5,1242.0,5436,1165.32,510.667,21.0,23.36,185.5,0,0,0,23,0,1,0,0,0
77a35e93ea53b92d1fffadb234d8bad0b668a246,1643054357,0,False,1,1,1,0.0,54,11,329.0,5435,1164.32,1403.0,4.0,24.58,27.0,0,0,0,0,0,0,0,0,0
799ac3f6a000fed25f368114a30c8b828dfe6918,1643053448,1,False,1,1,1,0.0,1,1,9975.0,65,47.58,38.0,64.0,576.8,970.0,0,0,0,0,0,0,0,0,0
404ebdbd51a62e4560193e0a27c5a0f7c5c6be1e,1643053001,0,False,1,1,0,0.0,0,0,0.0,5434,1163.34,1176.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
